DATE, PLUV (mm) , COTE (m) , VOLUME (Mm3) , SURFACE (Ha) , EVP (mm) , V. Evap (Mm3) , IRRIGATION (Mm3) , DEVASEMENT (Mm3) , TURBINAGE (Mm3) , FUITE (Mm3) , TRANSFERT (Mm3) , DEVERSEMENT (Mm3) , Tot Lach (Mm3) , Bilan (Mm3) , Apport(Mm3) , Perte (Mm3) 
8/6/2007, 0.0000 , 121.6080 , 35.8293 , 639.6433 , 7.5600 , 0.0407 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0026 , 0.0026 , 0.0000 
8/7/2007, 0.0000 , 121.5960 , 35.7534 , 640.2502 , 8.3800 , 0.0363 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0019 , 0.0000 , -0.0019 
8/8/2007, 0.0000 , 121.5860 , 35.6902 , 640.7559 , 7.6700 , 0.0402 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0147 , 0.0147 , 0.0000 
8/9/2007, 0.0000 , 121.5800 , 35.6522 , 641.0593 , 8.5000 , 0.0369 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0366 , 0.0366 , 0.0000 
8/10/2007, 0.0000 , 121.5700 , 35.5890 , 641.5651 , 8.5000 , 0.0409 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0153 , 0.0153 , 0.0000 
8/11/2007, 0.0000 , 121.5600 , 35.5258 , 642.0708 , 7.0800 , 0.0409 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0154 , 0.0154 , 0.0000 
8/12/2007, 0.9000 , 121.5500 , 35.4626 , 642.5765 , 8.9000 , 0.0341 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0086 , 0.0086 , 0.0000 
8/13/2007, 1.2000 , 121.5470 , 35.4436 , 642.7282 , 6.8500 , 0.0429 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0616 , 0.0616 , 0.0000 
8/14/2007, 0.0000 , 121.5370 , 35.3804 , 643.2340 , 7.3200 , 0.0330 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0075 , 0.0075 , 0.0000 
8/15/2007, 0.0000 , 121.5600 , 35.5258 , 642.0708 , 7.8000 , 0.0353 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.2184 , 0.2184 , 0.0000 
8/16/2007, 0.0000 , 121.5500 , 35.4626 , 642.5765 , 7.0600 , 0.0376 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0120 , 0.0120 , 0.0000 
8/17/2007, 0.0000 , 121.5390 , 35.3930 , 643.1328 , 6.1400 , 0.0340 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0022 , 0.0022 , 0.0000 
8/18/2007, 0.0000 , 121.5300 , 35.3361 , 643.5880 , 7.5000 , 0.0296 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0104 , 0.0104 , 0.0000 
8/19/2007, 0.0000 , 121.5190 , 35.2666 , 644.1443 , 6.1400 , 0.0362 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0044 , 0.0044 , 0.0000 
8/20/2007, 2.3000 , 121.5100 , 35.2097 , 644.5994 , 5.3100 , 0.0297 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0105 , 0.0105 , 0.0000 
8/21/2007, 0.0000 , 121.5000 , 35.1464 , 645.1051 , 4.9600 , 0.0257 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0001 , 0.0001 , 0.0000 
8/22/2007, 0.0000 , 121.4900 , 35.0856 , 619.3307 , 4.7200 , 0.0240 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0008 , 0.0008 , 0.0000 
8/23/2007, 0.0000 , 121.4800 , 35.0247 , 618.8425 , 7.2000 , 0.0219 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0012 , 0.0000 , -0.0012 
8/24/2007, 0.0000 , 121.4640 , 34.9273 , 618.0615 , 6.1400 , 0.0334 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0263 , 0.0000 , -0.0263 
8/25/2007, 0.0000 , 121.4400 , 34.7812 , 616.8898 , 5.9000 , 0.0285 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0799 , 0.0000 , -0.0799 
8/26/2007, 0.0000 , 121.4300 , 34.7204 , 616.4017 , 5.3100 , 0.0273 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0041 , 0.0041 , 0.0000 
8/27/2007, 0.0000 , 121.4200 , 34.6595 , 615.9135 , 5.3100 , 0.0245 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0014 , 0.0014 , 0.0000 
8/28/2007, 0.0000 , 121.4100 , 34.5986 , 615.4253 , 7.0800 , 0.0245 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0014 , 0.0014 , 0.0000 
8/29/2007, 0.0000 , 121.3950 , 34.5073 , 614.6930 , 9.9200 , 0.0327 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0209 , 0.0000 , -0.0209 
8/30/2007, 0.0000 , 121.3850 , 34.4464 , 614.2049 , 10.6300 , 0.0457 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0226 , 0.0226 , 0.0000 
8/31/2007, 0.0000 , 121.3750 , 34.3856 , 613.7167 , 11.8100 , 0.0490 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0258 , 0.0258 , 0.0000 
9/1/2007, 0.0000 , 121.3700 , 34.3551 , 613.4726 , 7.3200 , 0.0337 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0409 , 0.0409 , 0.0000 
9/2/2007, 0.0000 , 121.3600 , 34.2943 , 595.4101 , 7.2000 , 0.0322 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0090 , 0.0090 , 0.0000 
9/3/2007, 0.0000 , 121.3500 , 34.2334 , 595.4101 , 4.7000 , 0.0210 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0022 , 0.0000 , -0.0022 
9/4/2007, 0.0000 , 121.3340 , 34.1360 , 595.4101 , 4.7200 , 0.0211 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0386 , 0.0000 , -0.0386 
9/5/2007, 0.0000 , 121.3200 , 34.0508 , 595.4101 , 6.8500 , 0.0306 , 0.0197 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0397 , -0.0149 , 0.0000 , -0.0149 
9/6/2007, 0.0000 , 121.3100 , 33.9899 , 595.4101 , 5.3100 , 0.0237 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0005 , 0.0005 , 0.0000 
9/7/2007, 0.0000 , 121.3000 , 33.9291 , 595.4101 , 5.4300 , 0.0242 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0011 , 0.0011 , 0.0000 
9/8/2007, 0.0000 , 121.2880 , 33.8560 , 595.4101 , 7.8000 , 0.0348 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0005 , 0.0000 , -0.0005 
9/9/2007, 0.0000 , 121.2800 , 33.8073 , 595.4101 , 4.1800 , 0.0187 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0077 , 0.0077 , 0.0000 
9/10/2007, 0.0000 , 121.2700 , 33.7465 , 595.4101 , 4.1300 , 0.0184 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0047 , 0.0000 , -0.0047 
9/11/2007, 0.0000 , 121.2570 , 33.6673 , 595.4101 , 6.1400 , 0.0274 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0140 , 0.0000 , -0.0140 
9/12/2007, 0.0000 , 121.2500 , 33.6247 , 595.4101 , 6.8500 , 0.0306 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0257 , 0.0257 , 0.0000 
9/13/2007, 0.0000 , 121.2350 , 33.5334 , 595.4101 , 9.4500 , 0.0422 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0114 , 0.0000 , -0.0114 
9/14/2007, 2.0000 , 121.2350 , 33.5334 , 595.4101 , 1.0000 , 0.0045 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0422 , 0.0422 , 0.0000 
9/15/2007, 0.0000 , 121.2040 , 33.3447 , 595.4101 , 3.0700 , 0.0137 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.1373 , 0.0000 , -0.1373 
9/16/2007, 0.0000 , 121.2000 , 33.3204 , 595.4101 , 5.9000 , 0.0263 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0397 , 0.0397 , 0.0000 
9/17/2007, 0.0000 , 121.1840 , 33.2230 , 595.4101 , 6.8500 , 0.0306 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0291 , 0.0000 , -0.0291 
9/18/2007, 0.0000 , 121.1700 , 33.1378 , 595.4101 , 6.8500 , 0.0306 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0169 , 0.0000 , -0.0169 
9/19/2007, 0.0000 , 121.1590 , 33.0708 , 595.4101 , 6.0200 , 0.0269 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0024 , 0.0000 , -0.0024 
9/20/2007, 0.0000 , 121.1500 , 33.0160 , 595.4101 , 5.0800 , 0.0227 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0056 , 0.0056 , 0.0000 
9/21/2007, 0.0000 , 121.1400 , 32.9552 , 595.4101 , 4.7200 , 0.0211 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0021 , 0.0000 , -0.0021 
9/22/2007, 0.0000 , 121.1300 , 32.8943 , 595.4101 , 5.1900 , 0.0232 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0000 , 0.0000 , 0.0000 
9/23/2007, 0.0000 , 121.1200 , 32.8334 , 595.4101 , 4.7200 , 0.0211 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0021 , 0.0000 , -0.0021 
9/24/2007, 0.0000 , 121.1100 , 32.7726 , 595.4101 , 3.7800 , 0.0169 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0063 , 0.0000 , -0.0063 
9/25/2007, 49.3000 , 121.2000 , 33.3204 , 595.4101 , 2.4800 , 0.0111 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.5966 , 0.5966 , 0.0000 
9/26/2007, 0.0000 , 121.3500 , 34.2334 , 595.4101 , 4.7200 , 0.0211 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.9541 , 0.9541 , 0.0000 
9/27/2007, 0.0000 , 121.3600 , 34.2943 , 595.4101 , 5.0800 , 0.0227 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.1213 , 0.1213 , 0.0000 
9/28/2007, 0.0000 , 121.3500 , 34.2334 , 595.4101 , 4.8400 , 0.0216 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0016 , 0.0000 , -0.0016 
9/29/2007, 0.0000 , 121.3470 , 34.2151 , 595.4101 , 4.6000 , 0.0205 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0223 , 0.0223 , 0.0000 
9/30/2007, 0.3000 , 121.3400 , 34.1725 , 595.4101 , 3.7800 , 0.0169 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0120 , 0.0120 , 0.0000 
10/1/2007, 0.0000 , 121.3400 , 34.1725 , 595.4101 , 4.1300 , 0.0184 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0561 , 0.0561 , 0.0000 
10/2/2007, 0.0000 , 121.3300 , 34.1117 , 595.4101 , 4.7200 , 0.0211 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0021 , 0.0000 , -0.0021 
10/3/2007, 0.0000 , 121.3300 , 34.1117 , 595.4101 , 4.4800 , 0.0200 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0577 , 0.0577 , 0.0000 
10/4/2007, 0.0000 , 121.3300 , 34.1117 , 595.4101 , 4.9600 , 0.0221 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0598 , 0.0598 , 0.0000 
10/5/2007, 0.0000 , 121.3200 , 34.0508 , 595.4101 , 5.1900 , 0.0232 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0000 , 0.0000 , 0.0000 
10/6/2007, 0.0000 , 121.3150 , 34.0204 , 595.4101 , 5.0800 , 0.0227 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0300 , 0.0300 , 0.0000 
10/7/2007, 0.0000 , 121.3000 , 33.9291 , 595.4101 , 4.7200 , 0.0211 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0325 , 0.0000 , -0.0325 
10/8/2007, 0.0000 , 121.3000 , 33.9291 , 595.4101 , 4.2500 , 0.0190 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0567 , 0.0567 , 0.0000 
10/9/2007, 0.0000 , 121.2900 , 33.8682 , 595.4101 , 2.9500 , 0.0132 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0100 , 0.0000 , -0.0100 
10/10/2007, 0.0000 , 121.2900 , 33.8682 , 595.4101 , 2.2400 , 0.0100 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0477 , 0.0477 , 0.0000 
10/11/2007, 2.0000 , 121.2825 , 33.8225 , 595.4101 , 1.7700 , 0.0079 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0000 , 0.0000 , -0.0000 
10/12/2007, 0.0000 , 121.2700 , 33.7465 , 595.4101 , 2.3600 , 0.0105 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0278 , 0.0000 , -0.0278 
10/13/2007, 0.9000 , 121.2600 , 33.6856 , 595.4101 , 2.4800 , 0.0111 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0121 , 0.0000 , -0.0121 
10/14/2007, 16.5000 , 121.3000 , 33.9291 , 595.4101 , 0.4700 , 0.0021 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.2833 , 0.2833 , 0.0000 
10/15/2007, 14.9800 , 121.3700 , 34.3551 , 595.4101 , 1.5300 , 0.0068 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.4529 , 0.4529 , 0.0000 
10/16/2007, 0.0000 , 121.4200 , 34.6595 , 595.4101 , 2.4800 , 0.0111 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.3354 , 0.3354 , 0.0000 
10/17/2007, 0.0000 , 121.4200 , 34.6595 , 595.4101 , 3.8900 , 0.0174 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0374 , 0.0374 , 0.0000 
10/18/2007, 0.0000 , 121.4200 , 34.6595 , 595.4101 , 2.8300 , 0.0126 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0326 , 0.0326 , 0.0000 
10/19/2007, 0.2000 , 121.4300 , 34.7204 , 595.4101 , 2.4800 , 0.0111 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0919 , 0.0919 , 0.0000 
10/20/2007, 15.8000 , 121.4800 , 35.0247 , 595.4101 , 1.0600 , 0.0047 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.3291 , 0.3291 , 0.0000 
10/21/2007, 6.8000 , 121.4800 , 35.0247 , 595.4101 , 1.4000 , 0.0063 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0263 , 0.0263 , 0.0000 
10/22/2007, 6.4000 , 121.4900 , 35.0856 , 595.4101 , 0.9400 , 0.0042 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0851 , 0.0851 , 0.0000 
10/23/2007, 11.6000 , 121.5100 , 35.2097 , 595.8982 , 1.9000 , 0.0085 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.1526 , 0.1526 , 0.0000 
10/24/2007, 0.0000 , 121.5200 , 35.2729 , 596.3864 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0938 , 0.0938 , 0.0000 
10/25/2007, 0.0000 , 121.5200 , 35.2729 , 596.3864 , 2.7100 , 0.0121 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0321 , 0.0321 , 0.0000 
10/26/2007, 0.0000 , 121.5200 , 35.2729 , 596.3864 , 2.8300 , 0.0127 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0327 , 0.0327 , 0.0000 
10/27/2007, 0.0000 , 121.5300 , 35.3361 , 596.8746 , 2.9500 , 0.0132 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0964 , 0.0964 , 0.0000 
10/28/2007, 0.0000 , 121.5500 , 35.4626 , 597.8509 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.1570 , 0.1570 , 0.0000 
10/29/2007, 0.0000 , 121.5500 , 35.4626 , 597.8509 , 2.4800 , 0.0111 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0311 , 0.0311 , 0.0000 
10/30/2007, 0.4000 , 121.5500 , 35.4626 , 597.8509 , 3.4200 , 0.0153 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0353 , 0.0353 , 0.0000 
10/31/2007, 0.2000 , 121.5500 , 35.4626 , 597.8509 , 2.4800 , 0.0111 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0311 , 0.0311 , 0.0000 
11/1/2007, 17.1000 , 121.5800 , 35.6522 , 599.3155 , 0.9400 , 0.0042 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.2139 , 0.2139 , 0.0000 
11/2/2007, 2.1000 , 121.5900 , 35.7154 , 599.8037 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0938 , 0.0938 , 0.0000 
11/3/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 2.9500 , 0.0133 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0333 , 0.0333 , 0.0000 
11/4/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.4200 , 0.0109 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0941 , 0.0941 , 0.0000 
11/5/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.4200 , 0.0109 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0309 , 0.0309 , 0.0000 
11/6/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0306 , 0.0306 , 0.0000 
11/7/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.2400 , 0.0101 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0301 , 0.0301 , 0.0000 
11/8/2007, 0.2000 , 121.6000 , 35.7787 , 600.2918 , 1.8900 , 0.0085 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0285 , 0.0285 , 0.0000 
11/9/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.4200 , 0.0109 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0309 , 0.0309 , 0.0000 
11/10/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0306 , 0.0306 , 0.0000 
11/11/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.1200 , 0.0095 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0295 , 0.0295 , 0.0000 
11/12/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 1.9400 , 0.0087 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0287 , 0.0287 , 0.0000 
11/13/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 2.4800 , 0.0112 , 0.0259 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0459 , -0.0061 , 0.0000 , -0.0061 
11/14/2007, 0.0000 , 121.5800 , 35.6522 , 599.3155 , 2.4800 , 0.0111 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0144 , 0.0000 , -0.0144 
11/15/2007, 0.9000 , 121.5800 , 35.6522 , 599.3155 , 1.5300 , 0.0069 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0446 , 0.0446 , 0.0000 
11/16/2007, 8.6000 , 121.5800 , 35.6522 , 599.3155 , 1.0600 , 0.0048 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0425 , 0.0425 , 0.0000 
11/17/2007, 2.2000 , 121.5900 , 35.7154 , 599.8037 , 1.1800 , 0.0053 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0885 , 0.0885 , 0.0000 
11/18/2007, 2.3000 , 121.5900 , 35.7154 , 599.8037 , 1.4100 , 0.0063 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0263 , 0.0263 , 0.0000 
11/19/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 1.6500 , 0.0074 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0907 , 0.0907 , 0.0000 
11/20/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.3600 , 0.0106 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0306 , 0.0306 , 0.0000 
11/21/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 2.8300 , 0.0127 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0327 , 0.0327 , 0.0000 
11/22/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 1.8900 , 0.0085 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0285 , 0.0285 , 0.0000 
11/23/2007, 0.0000 , 121.6000 , 35.7787 , 600.2918 , 1.5300 , 0.0069 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0269 , 0.0269 , 0.0000 
11/24/2007, 0.0000 , 121.5930 , 35.7344 , 599.9501 , 1.7700 , 0.0080 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , -0.0163 , 0.0000 , -0.0163 
11/25/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 1.7700 , 0.0080 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0090 , 0.0090 , 0.0000 
11/26/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 1.1800 , 0.0053 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0253 , 0.0253 , 0.0000 
11/27/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 1.0600 , 0.0048 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0248 , 0.0248 , 0.0000 
11/28/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 1.2400 , 0.0056 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0256 , 0.0256 , 0.0000 
11/29/2007, 0.0000 , 121.5900 , 35.7154 , 599.8037 , 1.2900 , 0.0058 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0258 , 0.0258 , 0.0000 
